indice_insertion;indice_effort
36.377;12.651
9.944;5.204
54.646;6.861
39.958;13.282
34.15;6.186
42.869;20.749
11.625;5.762
24.583;13.662
16.779;5.767
36.391;23.978
26.297;7.774
40.323;10.84
22.33;12.042
25.188;10.646
29.703;6.036
22.122;5.621
34.352;13.408
29.234;12.201
44.22;26.202
24.539;0.689
36.576;27.154
42.786;20.686
22.456;12.639
40.842;23.193
33.67;8.867
29.669;10.642
20.127;11.446
38.232;24.217
25.23;5.427
40.05;14.133
20.911;4.919
33.499;14.208
16.994;7.307
14.049;8.802
12.443;6.622
18.547;5.64
29.15;11.048
21.493;15.417
46.41;12.995
28.079;8.816
17.464;11.474
24.655;8.569
23.303;9.553
50.187;11.958
43.014;24.41
15.414;4.28
26.129;10.625
31.399;5.968
16.768;8.52
37.931;11.12
17.848;4.22
27.235;5.96
41.476;23.682
33.653;14.026
47.695;16.495
41.445;17.163
44.452;8.912
39.468;9.849
32.864;12.524
12.233;7.644
22.115;8.285
33.029;14.632
30.538;20.629
35.841;17.203
19.46;7.226
39.5;14.598
36.297;13.345
16.908;11.177
25.45;3.971
34.221;14.656
10.516;1.716
15.709;7.879
33.93;8.085
10.766;4.786
30.274;8.105
41.629;14.181
21.268;4.128
60.75;31.246
24.657;6.934
14.531;0.892
26.525;5.834
48.548;25.763
43.242;8.732
27.096;13.065
21.126;4.522
35.538;10.542
33.47;20.647
40.142;12.069
38.338;13.407
14.338;6.377
24.102;7.259
61.033;11.425
18.382;4.714
19.484;7.732
25.94;6.514
46.038;5.392
52.231;10.659
27.497;7.375
27.028;4.622
48.917;23.493
32.702;20.435
28.791;7.795
40.342;37.464
34.242;8.325
27.548;8.908
25.319;10.951
10.405;32.243
34.15;7.295
29.784;12.134
39.983;7.017
31.594;11.508
18.509;10.197
21.049;4.248
34.532;9.25
26.365;10.124
30.32;20.396
31.491;15.924
19.606;5.264
37.08;12.454
49.83;6.796
34.827;12.172
29.124;6.414
32.028;13.38
17.633;8.467
35.723;23.893
31.644;12.715
21.102;6.288
30.999;4.893
38.003;26.229
22.435;6.99
47.181;13.827
42.043;5.702
48.979;12.242
34.164;14.872
10.11;7.542
30.001;33.133
29.357;13.3
30.866;13.065
28.64;5.76
41.368;12.636
35.982;7.718
48.339;15.656
42.208;19.736
32.116;20.537
36.263;17.564
17.016;4.749
47.592;22.486
35.779;29.881
13.752;12.834
21.075;8.235
48.694;14.08
23.538;6.749
50.396;13.393
48.674;16.248
22.112;4.67
32.202;6.696
11.531;4.852
14.107;8.862
29.332;15.949
51.929;11.314
40.444;13.339
16.069;9.599
26.595;6.616
46.907;13.772
29.103;8.392
45.76;11.029
39.34;15.225
43.994;11.324
32.272;17.565
30.888;14.272
24.555;6.626
32.182;5.158
36.36;15.516
41.035;13.38
19.988;5.618
25.892;9.606
30.971;7.022
33.854;14.637
30.488;9.538
32.055;11.895
32.766;20.046
13.767;11.787
25.632;13.067
32.899;12.997
38.804;12.038
20.507;5.769
32.443;10.823
34.97;13.544
20.848;14.21
29.109;9.372
51.212;13.615
10.193;2.347
25.904;6.435
45.745;19.226
14.85;5.017
29.816;14.65
18.917;10.533
45.892;10.147
16.23;9.291
41.063;12.126
52.939;18.274
36.965;17.61
18.434;11.31
43.76;22.865
34.511;16.306
41.538;15.52
18.55;5.57
49.786;14.936
23.238;4.572
35.231;18.371
41.586;20.262
18.514;8.505
38.18;14.303
44.293;18.125
26.84;19.249
25.54;8.614
49.521;9.491
15.032;5.559
28.881;22.688
25.385;3.019
30.44;12.342
17.661;4.894
41.829;10.507
15.273;2.597
68.669;8.383
29.202;5.868
26.55;9.644
13.871;2.284
32.64;17.575
37.036;4.391
26.243;7.054
20.977;10.538
26.679;10.592
10.355;6.956
19.917;8.173
39.54;7.24
42.417;26.08
21.208;9.495
33.278;15.286
28.369;18.533
23.98;0.945
43.061;15.93
24.269;13.935
16.835;14.676
18.933;8.675
35.435;20.358
33.624;20.426
30.92;11.662
33.918;26.509
19.099;8.385
33.241;7.944
21.779;10.944
48.619;8.63
37.156;2.726
41.416;11.422
38.014;8.211
18.776;1.239
34.635;11.18
33.885;8.544
43.45;9.193
42.538;13.227
32.201;11.915
37.809;16.767
40.069;14.7
29.965;6.972
35.599;5.498
26.627;16.785
28.853;11.721
36.051;19.154
17.4;14.032
38.135;8.965
31.994;13.951
19.917;3.25
41.106;9.608
24.922;10.984
34.784;18.676
25.335;11.272
36.154;10.018
21.384;7.975
16.428;15.264
19.182;17.263
40.792;15.273
19.194;5.386
36.146;13.724
48.415;7.99
36.328;13.662
14.743;6.845
39.279;16.918
34.355;6.547
39.444;17.677
48.963;12.475
39.431;14.444
38.84;19.513
35.483;11.678
39.624;14.082
24.503;4.776
27.787;7.266
19.142;7.294
36.228;15.384
23.709;9.668
21.198;10.328
16.098;7.469
14.296;3.353
45.813;21.526
45.232;34.687
12.869;3.04
22.941;13.324
43.433;13.355
33.602;11.349
27.117;12.21
19.907;7.198
24.48;22.72
29.672;8.455
24.844;11.407
35.378;7.158
48.214;15.627
54.594;48.296
42.4;22.661
20.281;13.566
37.551;18.655
29.194;13.708
25.049;15.155
15.572;10.259
22.381;13.693
35.367;13.326
14.441;6.468
20.158;7.875
40.778;14.91
12.347;6.449
37.717;9.338
30.51;7.572
29.522;10.66
18.77;1.966
30.817;8.546
22.384;11.241
27.92;13.898
27.941;6.289
33.874;10.442
39.873;19.01
14.656;10.246
18.016;18.59
36.326;5.164
35.398;17.488
29.481;24.715
38.534;26.206
52.868;7.38
28.546;9.374
49.212;12.241
49.958;10.833
47.681;22.083
31.264;10.199
33.957;6.184
32.662;29.4
52.158;27.534
30.685;10.82
16.567;5.351
35.511;22.137
28.374;8.269
42.264;7.949
25.471;15.761
35.077;4.998
48.416;15.185
36.509;13.941
46.806;16.547
47.83;14.65
11.925;4.181
19.218;5.59
32.784;10.29
19.837;6.624
35.415;6.371
13.418;12.424
39.667;29.005
32.676;15.759
41.995;11.702
51.766;12.321
33.209;13.938
12.021;5.186
32.185;10.603
33.05;10.732
32.289;10.219
22.999;12.907
20.712;10.509
32.839;12.322
45.638;24.173
43.605;13.613
19.064;7.024
17.102;7.332
35.478;12.452
48.385;20.897
16.001;6.36
32.771;10.776
14.239;10.783
22.611;12.869
58.23;29.746
42.691;9.487
17.621;7.253
34.286;12.331
50.658;7.394
36.008;9.36
26.729;10.399
25.579;10.059
23.255;14.123
37.652;20.353
25.233;5.273
30.484;11.846
26.987;12.989
15.693;5.848
39.485;12.302
33.396;9.878
22.186;10.171
19.262;8.993
40.097;8.412
42.977;20.903
45.322;5.454
15.34;3.556
31.464;12.651
13.94;7.447
35.509;12.312
48.639;14.337
34.31;8.572
23.46;15.237
49.892;6.764
20.399;6.71
43.243;11.011
27.527;16.028
35.747;10.731
22.05;9.966
49.348;11.481
34.096;9.11
38.528;8.462
55.115;19.277
34.693;10.188
20.092;2.911
35.25;9.549
35.096;4.59
11.067;5.571
18.698;3.713
39.181;11.302
28.587;9.502
23.053;6.144
24.465;10.133
33.161;3.484
24.722;4.075
16.339;5.108
18.278;6.754
19.537;7.855
51.834;13.138
39.846;12.399
38.794;18.451
51.609;11.65
22.968;6.481
16.971;6.054
41.598;10.161
20.248;11.585
38.119;13.637
21.577;9.128
41.34;8.201
34.324;10.105
19.212;7.299
22.914;8.458
26.397;12.141
49.464;7.775
44.712;16.223
32.555;15.486
9.782;7.219
12.996;7.476
30.779;19.635
19.962;9.749
25.893;4.472
40.734;9.188
16.881;4.317
34.136;34.953
10.769;1.44
31.642;6.87
26.645;9.991
13.951;7.973
35.791;10.149
55.741;19.075
29.785;12.719
42.06;14.206
27.457;6.297
14.192;4.337
47.037;19.676
18.338;6.53
19.35;2.531
24.499;0
37.928;6.673
32.643;36.488
29.739;8.011
29.374;15.138
22.79;23.004
53.253;19.612
45.271;23.182
33.181;12.601
27.18;6.026
38.934;5.875
42.28;25.998
50.522;11.87
19.977;6.003
48.033;12.047
33.314;12.725
41.737;15.764
17.811;3.915
19.848;14.198
14.192;6.577
21.921;12.719
13.068;5.931
32.521;10.812
39.608;18.411
41.972;20.82
20.959;9.005
41.522;5.761
20.875;2.912
13.721;4.864
35.55;12.144
21.619;6.034
46.081;11.82
42.44;10.747
35.79;8.844
40.313;11.905
25.127;14.966
15.764;4.28
18.758;3.75
36.743;13.004
23.462;27.04
41.055;6.914
29.4;9.416
25.318;7.21
49.423;23.589
33.819;16.632
27.888;6.03
28.536;11.458
54.804;29.791
45.918;17.204
40.481;14.212
17.205;7.52
14.945;3.869
9.397;4.456
45.02;9.551
19.696;8.266
36.924;13.581
32.107;9.043
20.809;10.637
38.294;17.459
25.737;11.583
16.137;8.713
30.599;11.831
24.054;9.524
36.885;17.184
16.849;18.854
28.41;10.651
44.321;13.847
23.342;5.529
43.994;10.383
18.545;7.122
25.645;6.74
15.353;8.718
28.036;17.013
32.442;5.062
28.492;8.207
41.248;13.222
40.652;19.892
16.25;2.81
32.103;8.309
44.675;14.166
13.865;2.564
38.955;19.571
57.963;2.159
45.023;11.437
19.152;4.455
20.463;9.149
41.051;8.371
21.95;4.863
25.288;6.368
42.909;13.864
36.653;13.759
23.582;12.59
35.077;10.176
31.201;16.181
13.581;7.823
36.509;22.408
20.459;7.309
19.948;16.605
28.768;5.775
20.057;7.002
26.36;3.134
8.01;4.208
39.768;18.852
46.331;10.781
12.574;5.582
45.879;14.616
39.495;10.51
27.629;8.606
34.098;8.293
19.645;11.143
46.878;19.617
40.435;22.284
45.274;16.849
30.444;7.92
45.15;23.085
25.678;13.549
29.747;10.353
24.389;11.779
49.605;21.989
28.61;18.435
63.714;24.205
29.782;7.084
13.407;8.631
51.449;6.564
38.558;16.116
18.267;5.323
26.881;12.582
49.805;16.941
44.092;24.475
27.486;4.824
36.163;15.665
42.72;19.222
45.751;21.749
35.22;16.528
13.305;1.157
15.866;5.881
40.346;26.389
36.025;19.243
24.573;6.976
28.974;8.997
37.119;14.906
38.377;14.111
27.069;9.041
35.01;18.609
33.714;12.629
37.396;14.268
16.576;6.606
41.274;8.128
49.216;16.705
15.154;4.497
64.691;14.343
26.298;11.917
30.058;8.839
14.137;5.894
36.656;15.203
44.019;12.937
17.954;6.164
26.37;7.082
33.451;16.296
44.843;12.296
21.056;4.503
29.553;10.866
45.84;13.594
28.164;10.075
46.347;18.032
39.576;12.613
38.105;13.097
13.916;4.566
35.747;25.379
36.544;10.325
16.754;7.547
20.184;9.777
19.511;5.869
31.192;11.577
38.047;4.733
36.386;16.248
14.248;2.46
27.475;19.726
24.069;6.217
31.415;22.866
39.14;12.239
22.872;8.352
25.337;20.524
22.841;14.758
22.425;4.095
44.199;22.396
31.14;13.485
17.998;5.557
22.736;5.834
24.933;12.195
13.371;5.406
30.468;3.023
54.161;16.867
14.75;9.62
38.069;15.036
26.793;12.645
19.561;8.341
29.75;6.099
33.572;4.356
41.703;8.551
52.152;15.723
16.339;2.763
32.143;7.293
43.137;3.993
59.148;19.233
37.086;9.664
35.535;9.327
15.873;9.746
39.021;19.805
41.408;10.286
27.727;7.588
38.932;9.216
27.833;25.81
27.158;11.86
32.874;5.711
20.904;9.316
31.849;9.369
27.292;10.509
28.63;19.495
64.019;9.159
29.99;12.213
24.456;4.461
37.907;17.127
40.528;4.501
15.16;9.79
42.006;16.151
37.446;12.443
20.683;10.118
22.911;5.366
22.571;24.322
19.83;6.418
31.01;4.912
30.245;31.012
16.789;1.607
43.31;19.803
46.141;7.245
29.323;8.792
36.533;6.589
33.998;14.079
27.248;11.779
33.727;16.791
17.282;28.775
36.982;7.603
48.843;15.473
26.234;7.523
26.296;11.192
35.078;5.001
63.823;13.135
22.94;7.481
38.181;14.173
39.151;9.112
31.064;7.373
38;12.123
22.94;11.548
38.288;12.337
37.042;12.752
29.149;14.115
24.125;6.655
44.807;32.09
39.082;11.372
36.251;11.735
26.104;10.752
36.181;11.5
13.917;10.693
28.017;14.829
33.97;18.182
30.327;21.403
27.974;57.384
43.715;23.389
24.054;10.05
29.629;19.603
23.966;6.938
37.555;19.553
38.268;5.8
33.648;6.919
33.059;9.195
27.683;13.548
20.545;11.647
26.869;4.896
30.019;7.624
36.503;16.169
44.535;6.576
50.883;12.189
17.64;5.754
39.402;18.154
30.596;14.829
29.68;16.92
64.455;10.626
24.726;15.411
33.153;27.871
44.461;9.914
33.589;13.427
20.646;8.526
21.925;6.296
32.493;8.339
36.227;12.781
28.18;17.954
36.487;6.033
23.789;9.246
34.243;17.196
24.069;9.415
17.679;4.622
21.612;8.288
33.213;18.162
36.489;9.371
19.635;7.653
28.629;14.391
23.774;10.619
15.679;2.643
20.354;8.588
18.854;7.358
36.737;13.199
36.034;8.909
42.968;14.059
23.974;17.021
62.505;19.561
40.298;23.69
45.215;20.855
20.914;11.656
23.501;4.102
26.152;8.757
32.311;17.606
21.32;1.323
25.377;16.14
26.488;7.195
42.431;13.287
29.309;8.479
12.27;3.14
41.395;14.772
29.712;13.231
23.401;14.77
31.711;13.92
18.165;19.022
22.247;10.472
13.939;5.032
58.699;17.115
19.132;8.978
31.719;20.918
37.441;10.861
21.359;13.163
34.562;11.096
45.016;16.265
23.639;4.016
39.638;5.235
37.491;6.998
38.111;9.694
23.124;16.186
51.623;20.824
24.462;8.098
24.03;8.425
33.44;6.863
37.937;8.484
19.404;8.172
43.335;11.514
45.681;15.169
47.516;10.413
24.794;16.128
35.903;5.835
33.3;11.167
37.178;4.41
20.778;11.729
32.223;5.807
17.501;4.397
35.401;19.795
26.175;8.561
32.843;21.684
16.988;5.705
16.473;7.539
32.106;16.935
27.818;9.228
18.562;2.556
35.701;12.657
25.202;10.323
24.645;11.461
23.384;18.929
37.004;10.704
45.654;12.591
21.719;11.408
16.43;5.224
21.757;5.831
26.278;16.707
43.214;12.098
27.683;8.986
46.312;16.424
49.507;19.941
23.547;5.062
19.209;2.282
17.154;12.818
32.247;21.642
29.787;14.502
25.12;8.017
32.756;6.875
31.712;7.736
54.003;9.105
17.534;8.463
29.774;8.048
21.454;8.805
25.612;6.615
21.538;4.005
12.994;4.903
40.082;9.886
51.399;6.965
17.96;6.127
28.029;10.532
21.132;9.382
19.942;7.181
39.99;30.314
44.758;8.541
37.341;10.809
40.153;9.096
22.953;5.026
38.474;5.928
26.709;18.572
22.416;8.458
41.104;13.315
48.829;10.27
27.678;10.803
46.073;22.869
28.329;9.537
18.331;4.588
29.962;11.052
31.34;5.488
40.057;9.525
38.981;7.039
52.995;27.298
22.745;16.214
20.201;5.905
34.493;11.628
45.138;25.043
21.23;16.995
29.034;4.576
29.172;7.771
27.684;26.679
24.077;4.854
18.701;14.248
15.78;6.826
13.396;16.769
27.161;13.481
25.534;4.41
37.607;7.474
39.771;12.205
23.603;14.931
36.618;12.285
30.715;18.117
54.626;15.326
42.697;16.058
44.112;12.634
14.048;11.459
11.046;7.259
29.295;15.017
44.441;15.096
31.368;10.398
21.471;11.145
30.064;15.47
19.062;4.365
17.932;2.856
10.651;3.268
42.953;14.694
43.419;10.764
32.13;9.891
35.532;12.901
18.493;10.58
18.808;4.392
34.372;5.625
80.565;14.276
23.859;7.45
34.669;13.215
38.42;7.904
36.281;14.295
52.461;17.535
18.981;4.351
47.572;7.829
30.901;5.814
30.494;40.02
33.674;53.605
36.782;17.009
19.678;5.803
33.471;8.241
34.381;11.908
56.133;12.194
26.69;7.111
26.788;12.908
40.892;1.39
34.702;6.411
36.237;4.289
17.286;4.221
19.987;6.595
11.539;9.392
48.883;8.472
35.614;19.578
31.516;7.591
20.582;9.789
47.111;21.201
33.433;28.526
40.839;6.376
36.275;7.737
29.283;17.036
46.097;32.489
20.434;7.522
44.004;16.228
17.702;5.688
23.236;8.621
15.739;1.378
41.796;8.953
32.89;28.217
38.89;12.009
51.063;13.767
19.081;17.49
47.518;20.88
26.926;4.074
44.481;13.604
20.126;19.824
19.938;6.584
38.715;14.142
45.712;20.306
34.283;18.339
44.802;28.032
46.123;7.912
27.948;11.289
51.044;38.257
15.503;4.524
24.661;6.601
40.696;16.623
39.238;9.603
44.419;9.987
27.218;5.898
19.269;5.281
48.147;10.398
11.782;4.61
62.822;19.483
39.218;18.985
55.627;6.213
27.446;11.347
35.722;8.916
44.575;10.074
21.365;7.541
28.057;8.069
22.484;8.862
23.036;9.956
18.009;15.737
39.162;11.8
30.895;4.747
22.311;5.423
24.498;6.453
16.059;5.738
56.251;11.797
48.252;18.395
47.314;12.303
26.995;22.743
18.763;4.168
16.739;6.049
15.129;6.43
16.636;3.958
41.055;7.282
31.038;8.5
19.816;6.832
36.623;7.292
17.413;11.377
27.892;6.328
14.826;5.305
36.368;9.953
53.883;17.706
31.028;10.612
18.147;5.493
40.49;8.603
53.701;8.487
37.465;17.513
41.907;7.581
33.051;8.216
27.414;9.342
41.15;12.448
19.13;11.443
18.37;6.481
36.644;14.686
52.083;6.481
33.204;14.395
23.104;6.914
35.408;11.404
32.898;6.119
18.061;7.716
28.131;8.864
52.423;22.566
16.403;1.62
27.573;16.302
22.384;11.765
22.857;12.933
27.857;10.022
21.451;10.081
13.893;12.071
23.141;13.104
31.229;11.946
13.032;5.443
38.615;5.347
22.77;11.385
46.221;11.893
25.741;29.82
25.437;12.283
14.265;2.72
47.037;12.641
62.723;12.173
30.446;12.686
41.925;7.68
18.429;2.851
23.789;8.205
18.192;4.093
37.592;6.479
29.814;13.806
24.549;9.367
39.998;16.71
29.255;10.307
28.052;8.642
60.681;11.098
23.278;7.456
22.819;6.917
38.529;8.349
19.088;9.157
18.279;6.2
37.366;10.553
37.78;9.222
18.312;7.439
19.021;18.202
35.749;8.917
47.091;12.348
34.998;10.738
38.249;21.413
29.194;13.981
17.202;2.904
35.282;3.264
25.338;8.6
29.444;9.578
17.498;10.932
25.126;6.621
24.054;7.563
14.23;11.771
21.739;8.268
24.703;9.468
29.645;2.295
19.532;12.017
43.806;14.749
25.868;14.066
43.579;14.918
26.947;27.497
42.87;13.325
28.151;7.357
30.054;10.598
24.1;5.084
24.908;4.364
20.242;5.848
36.534;14.55
18.706;33.321
30.412;10.094
43.433;15.506
11.233;2.824
31.66;9.278
34.458;8.941
36.871;1.324
27.405;13.083
35.597;11.863
37.385;13.327
51.817;15
29.113;10.993
41.366;15.24
32.505;16.091
12.415;5.577
39.326;21.479
21.507;8
15.921;7.559
24.797;7.772
25.515;10.412
15.234;7.874
22.202;7.545
41.639;7.75
45.51;20.105
28.709;3.745
44.342;14.419
43.204;9.693
29.417;8.419
46.264;9.45
25.255;7.543
16.793;6.593
58.109;17.167
15.117;3.896
16.466;7.668
40.388;9.052
19.1;22.813
25.636;7.024
35.904;10.693
39.613;12.768
29.377;4.194
25.221;5.973
25.064;12.414
13.945;6.798
19.976;5.732
24.071;5.745
19.801;7.417
46.972;17.295
49.533;4.375
26.485;17.33
44.267;4.384
41.843;23.992
33.092;10.243
36.79;11.065
33.919;9.079
44.79;6.959
58.355;10.534
47.478;13.683
35.117;7.875
16.415;10.604
40.3;9.052
19.568;5.736
48.665;11.982
42.796;22.297
34.397;14.3
45.725;12.538
16.084;10.253
26.754;13.201
40.214;16.177
18.802;9.774
43.556;10.229
24.206;11.675
13.809;9.293
45.925;14.698
31.371;17.757
29.704;8.893
10.48;12.804
35.094;10.958
45.413;18.167
19.873;2.464
58.101;24.09
28.994;8.236
17.728;6.053
28.353;14.96
28.981;3.993
17.541;7.892
33.608;8.05
30.525;21.397
40.904;12.844
31.565;8.924
35.355;8.964
45.591;17.518
22.25;18.791
25.414;3.828
21.83;10.759
21.962;6.255
27.305;7.835
42.474;12.219
31.234;14.083
33.719;13.83
14.943;7.159
14.833;7.836
38.459;18.298
49.508;16.269
13.089;10.6
54.187;16.428
25.226;10.34
33.47;7.721
32.676;10.832
31.351;14.094
26.641;9.37
30.677;5.305
43.924;10.326
52.129;25.738
23.723;9.082
23.128;10.423
40.53;16.315
32.305;21.383
39.544;8.123
42.262;9.457
35.911;18.959
36.604;12.352
20.632;20.683
25.397;6.049
16.624;10.618
27.687;7.653
41.926;13.451
34.302;6.812
27.966;9.397
36.541;5.814
18.705;4.886
23.508;6.618
28.492;21.036
18.769;15.324
32.662;12.597
21.307;6.911
23.288;6.282
18.863;5.864
22.257;6.395
46.331;8.518
41.869;12.939
13.225;2.96
25.523;7.816
35.252;20.923
19.06;5.283
35.132;10.993
22.765;11.986
45.176;12.629
23.913;17.152
35.506;16.702
52.202;13.036
40.559;9.765
30.876;8.661
44.786;10.206
20.844;19.333
26.344;10.14
23.9;7.052
23.341;8.849
35.638;10.355
30.108;10.877
16.051;3.002
53.153;16.129
48.384;22.213
39.2;12.642
20.689;6.05
30.712;7.722
16.615;4.647
20.217;5.225
32.642;6.85
14.663;6.863
17.594;2.505
30.021;8.622
49.676;12.323
19.999;12.794
62.16;17.006
30.897;12.679
19.568;6.237
24.166;8.587
41.49;27.549
36.814;19.384
40.501;13.835
57.885;23.367
30.436;5.269
47.5;8.92
30.655;29.911
26.149;8.701
22.613;2.958
47.023;25.415
25.373;6.795
31.165;10.326
16.686;8.695
39.303;15.762
32.116;25.668
35.266;11.782
23.787;8.314
50.618;33.757
19.048;4.436
28.302;7.806
48.121;5.915
41.078;6.513
23.13;8.448
45.201;8.083
27.595;7.031
36.925;25.878
38.358;11.082
45.223;28.016
23.405;8.758
22.012;4.64
35.005;20.761
22.065;15.965
33.426;27.511
25.234;13.451
39.363;6.578
24.082;14.925
30.989;13.063
26.14;7.981
29.07;9.498
17.021;9.281
19.141;3.9
19.372;7.917
35.701;9.507
19.572;3.926
20.365;18.027
26.842;17.088
30.914;9.934
25.447;15.816
33.218;22.954
36.328;10.044
49.278;24.008
43.489;18.654
40.705;18.034
30.243;12.023
34.465;8.939
36.089;14.23
20.651;7.823
24.655;8.843
43.742;10.966
43.41;10.725
36.28;10.643
27.003;9.11
37.867;6.114
36.635;15.029
35.629;11.478
12.549;2.117
14.94;5.466
30.642;22.048
20.877;17.143
27.403;9.772
28.614;7.717
50.201;10.952
35.187;14.966
32.127;11.701
27.066;12.417
28.205;18.546
47.885;6.756
17.308;3.597
28.403;10.44
42.252;4.152
25.406;9.248
24.437;9.948
40.594;13.662
58.473;16.499
25.72;7.82
20.281;4.983
39.254;9.691
42.698;6.843
15.597;7.082
28.251;9.922
21.397;9.06
35.762;13.026
19.823;6.805
35.189;8.041
26.432;12.735
15.703;2.545
37.334;12.502
39.692;4.926
42.064;26.028
19.201;2.794
40.051;15.641
41.018;8.998
48.048;7.732
39.625;10.941
13.555;6.701
23.969;4.265
39.57;15.867
49.941;11.425
42.84;23.879
17.861;9.31
27.202;7.426
40.604;10.845
24.883;8.953
28.813;21.785
26.519;11.646
35.059;9.058
18.65;6.63
17.88;4.398
35.788;6.21
19.44;5.869
25.671;11.637
38.527;16.636
22.457;3.362
51.583;21.406
15.924;3.752
22.851;8.828
41.382;12.464
36.959;11.374
25.785;7.307
41.028;16.185
23.971;9.121
42.96;8.942
34.792;19.247
34.21;19.215
36.518;9.459
39.814;8.53
33.228;9.753
26.887;4.996
27.422;15.051
39.606;32.077
51.665;17.684
26.111;8.566
28.419;11.059
14.236;4.687
14.452;7.017
25.101;15.571
36.189;12.821
30.411;9.878
40.582;8.376
15.898;4.807
32.589;9.952
29.4;6.41
31.99;5.392
41.876;22.414
37.261;18.719
55.422;9.674
30.492;8.805
46.896;13.982
27.365;10.495
42.762;11.024
52.254;17.674
20.592;11.201
24.179;14.496
35.147;15.746
26.711;8.263
19.794;3.607
26.391;11.557
20.729;9.24
47.744;10.394
29.68;7.048
29.976;5.567
21.54;6.21
14.075;6.646
20.833;7.046
28.547;10.242
38.903;13.833
24.36;7.23
25.061;11.661
28.892;15.071
44.892;9.563
44.468;32.117
13.829;5.05
25.575;9.603
12.679;8.294
26.042;6.603
30.591;20.811
27.508;10.531
20.838;8.382
50.67;11.086
44.001;13.594
41.723;17.895
20.988;5.367
31.819;9.428
47.572;25.373
24.748;5.409
37.32;30.872
36.712;6.596
18.042;5.277
37.082;16.886
18.786;4.154
38.234;20.222
34.887;11.659
36.157;5.074
30.112;9.457
29.881;5.625
32.498;6.008
16.477;9.26
22.66;7.512
19.139;7.556
16.285;7.732
42.893;13.696
12.869;6.845
36.425;14.822
24.382;8.391
47.165;16.533
21.609;8.076
17.97;9.59
23.753;6.827
34.007;8.721
38.747;11.183
37.654;16.895
24.085;16.112
14.676;9.128
40.576;12.74
12.767;3.352
30.633;13.329
21.969;6.673
53.741;18.765
10.559;10.374
29.263;15.187
18.478;7.022
20.305;5.321
26.659;7.593
14.296;9.608
27.076;17.606
25.951;16.618
43.646;10.543
26.995;8.476
54.313;11.321
36.336;15.324
25.165;8.68
32.855;27.801
42.411;21.683
29.651;13.048
39.433;15.177
39.06;9.211
40.56;8.754
35.565;7.773
28.613;12.565
32.426;9.709
26.734;30.677
52.797;13.447
19.014;4.531
28.309;5.713
12.601;3.115
29.534;11.749
25.357;5.328
24.145;10.431
28.97;10.533
23.11;12.809
28.539;24.304
32.844;19.152
33.19;14.743
24.007;12.8
32.805;16.126
32.44;10.048
21.408;8.034
39.758;12.331
29.593;5.019
34.624;7.903
19.126;5.392
36.025;11.274
17.906;3.655
33.677;10.592
46.825;16.752
27.715;13.9
29.945;14.246
31.035;15.5
30.363;16.685
51.948;9.102
30.483;20.05
44.692;20.206
21.234;23.684
19.411;8.441
32.849;9.147
23.03;9.305
20.025;6.649
31.463;20.493
30.478;9.111
30.569;14.643
11.604;3.501
22.285;11.552
25.022;15.42
16.461;4.185
43.782;15.668
13.612;6.323
10.621;25.621
32.165;15.624
24.57;6.271
34.654;16.846
42.781;13.825
28.934;9.644
16.846;7.502
42.776;8.263
29.872;15.371
27.838;14.038
46.881;9.812
30.028;5.824
59.591;12.614
26.058;10.151
39.532;12.226
21.161;18.585
31.157;4.692
18.131;4.384
22.962;10.075
31.826;14.578
35.486;19.305
37.693;9.133
43.128;9.206
21.179;6.492
31.193;20.466
33.062;10.48
16.044;7.895
27.151;6.28
38.388;10.185
29.464;9.316
29.901;7.856
20.409;8.753
38.521;17.314
36.339;31.491
25.793;3.474
9.981;3.196
61.759;12.676
50.718;11.921
62.745;15.339
29.386;4.237
38.468;12.841
49.23;19.066
43.298;5.21
32.049;6.616
18.387;20.439
28.63;12.784
41.114;11.713
29.439;7.04
13.014;5.679
34.373;12.582
50.315;19.385
12.803;7.695
39.79;14.726
21.22;7.602
32.818;22.486
22.27;7.495
34.717;23.78
15.751;4.862
20.793;6.122
26.589;7.292
34.207;16.451
49.553;8.885
32.568;8.523
37.517;12.323
40.81;14.039
12.36;7.878
19.964;4.419
43.944;29.25
28.295;7.731
39.03;11.375
19.26;4.394
41.996;67.632
31.291;15.852
58.557;14.872
21.911;3.755
40.795;5.014
27.056;16.014
47.308;11.692
33.583;4.994
35.405;12.48
11.33;5.059
34.007;25.248
43.846;12.35
33.323;10.825
16.462;9.095
47.511;7.675
26.761;11.316
37.454;9.816
15.054;6.562
29.174;11.721
36.424;12.479
45.784;19.448
38.688;10.319
52.096;8.376
19.385;5.311
50.819;5.669
28.066;8.683
34.582;14.373
18.932;20.144
19.17;10.571
28.676;10.769
20.016;5.715
33.179;3.97
19.73;5.943
42.823;7.379
38.98;9.13
17.231;5.364
33.161;6.393
30.465;5.514
40.493;9.742
16.505;6.174
39.363;15.404
33.899;19.598
36.969;7.425
21.78;11.912
12.284;3.824
28.805;8.572
18.951;17.596
28.547;7.919
30.04;11.287
17.621;7.884
36.834;2.952
37.566;14.081
21.519;7.278
41.96;13.776
27.389;6.748
27.271;10.67
17.855;3.327
29.55;8.653
28.926;13.445
36.039;6.528
19.757;4.531
11.431;8.393
30.789;6.858
18.336;3.807
24.225;13.641
36.284;14.189
24.449;8.39
31.126;2.182
42.768;9.543
18.501;6.601
34.284;8.555
